hotel_name,hotel_url,hotel_location,group_label,brand_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
"SAii Lagoon Maldives, Curio Collection by Hilton",https://www.hilton.com/en/hotels/mlegsqq-saii-lagoon-maldives/,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,4.1205428,73.4675091,"Eh`mafushi South, Malé, Maldives",google_places,PLACE_DETAILS,ChIJR9rfAfV9PzsRVfw0W6mLTD8,establishment;lodging;point_of_interest;spa,False,PLACES:mlegsqq saii lagoon maldives Curio Collection by Hilton Hotel
"Sea Breeze Santorini Beach Resort, Curio Collection",https://www.hilton.com/en/hotels/jtrsbqq-sea-breeze-santorini-beach-resort,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,36.3347252,25.4424381,"Agios Georgios, Perivolos, Exomitis 847 03, Greece",google_places,PLACE_DETAILS,ChIJRSE2qY_PmRQRApfXMU-bKpM,establishment;lodging;point_of_interest;spa,False,PLACES:jtrsbqq sea breeze santorini beach resort Curio Collection by Hilton Hotel
"Semeli Coast Mykonos, Curio Collection by Hilton",https://www.hilton.com/en/hotels/jmkmbqq-semeli-coast-mykonos,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,37.4731318,25.4277428,"Merchia Beach, Mikonos 846 00, Greece",google_places,PLACE_DETAILS,ChIJM6lfdhHHohQRrWO8TDYCpfw,establishment;lodging;point_of_interest;spa,False,PLACES:jmkmbqq semeli coast mykonos Curio Collection by Hilton Hotel
"Skaneateles Fields Resort & Spa, Curio Collection by Hilton",https://www.hilton.com/en/hotels/syrslqq-skaneateles-fields-resort-and-spa,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,42.973683,-76.431214,"1000 Mottville Rd, Skaneateles, NY 13152, USA",google_places,PLACE_DETAILS,ChIJ3RSGNqQB2okR4D0uusKphyg,establishment;lodging;point_of_interest,False,PLACES:syrslqq skaneateles fields resort spa Curio Collection by Hilton Hotel
"Sulia House Porto Rotondo, Curio Collection by Hilton",https://www.hilton.com/en/hotels/olbprqq-sulia-house-porto-rotondo,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,41.0057474,9.5354467,"Via Monte Ladu, 36, 07026 Porto Rotondo Provincia della Gallura Nord-Est Sardegna, Italy",google_places,PLACE_DETAILS,ChIJDUWKPM1J2RIRzeTS2pJawW0,establishment;lodging;point_of_interest;spa,False,PLACES:olbprqq sulia house porto rotondo Curio Collection by Hilton Hotel
"The Club Cala San Miguel Hotel Ibiza, Curio Collection by Hilton",https://www.hilton.com/en/hotels/ibzseqq-cala-san-miguel-ibiza-resort,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,39.08010780000001,1.4416864,"Puerto San Miguel, 26, 07815 Sant Joan de Labritja, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJH-4cyPU7mRIR-YzoCH8AoE0,establishment;lodging;point_of_interest,False,PLACES:ibzseqq cala san miguel ibiza resort Curio Collection by Hilton Hotel
"The Hiatus Clearwater Beach, Curio Collection by Hilton",https://www.hilton.com/en/hotels/tparkqq-the-hiatus-clearwater-beach,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,27.971479,-82.8294739,"385 S Gulfview Blvd, Clearwater Beach, FL 33767, USA",google_places,PLACE_DETAILS,ChIJuSNaKBL3wogRqUzHcbCBNTQ,establishment;lodging;point_of_interest,False,PLACES:tparkqq hiatus clearwater beach Curio Collection by Hilton Hotel
"The Reach Key West, Curio Collection by Hilton",https://www.hilton.com/en/hotels/eywqqqq-the-reach-key-west/,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,24.547537,-81.794242,"1435 Simonton St, Key West, FL 33040, USA",google_places,PLACE_DETAILS,ChIJxUn7FfG30YgRIE2azecE-n0,establishment;lodging;point_of_interest,False,PLACES:eywqqqq reach key west Curio Collection by Hilton Hotel
"The Rif at Mangrove Beach All-Inclusive, Curio by Hilton",https://www.hilton.com/en/hotels/curmgqq-the-rif-at-mangrove-beach-corendon-curacao-all-inclusive/,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,12.1089564,-68.9424867,"31 Pater Euwensweg, Willemstad, Curaçao",google_places,PLACE_DETAILS,ChIJiVv73fiChI4REgECl1BzOGw,establishment;lodging;point_of_interest,False,PLACES:curmgqq rif mangrove beach corendon curacao all inclusive Curio Collection by Hilton Hotel
"The Royal Senses Resort Crete, Curio Collection by Hilton",https://www.hilton.com/en/hotels/herrsqq-the-royal-senses-resort-and-spa-crete/,,Curio Collection by Hilton,Curio Collection by Hilton,Brand,35.4167053,24.6579518,"Herakliou 58 km, Panormos 740 57, Greece",google_places,PLACE_DETAILS,ChIJl18V9_inmxQRvvif7R9cMH0,establishment;lodging;point_of_interest;spa,False,PLACES:herrsqq royal senses resort spa crete Curio Collection by Hilton Hotel
